Advisory URL,Vendor,Equipment,Affected Products,CVE URLs
https://www.cisa.gov/news-events/ics-advisories/icsa-23-264-04,Rockwell Automation,"1756-EN2T, 1756-EN2TK, 1756-EN2TXT, 1756-EN2TP, 1756-EN2TPK, 1756-EN2TPXT, 1756-EN2TR, 1756-EN2TRK, 1756-EN2TRXT, 1756-EN2F, 1756-EN2FK, 1756-EN3TR, 1756-EN3TRK","['1756-EN2T Series A: versions 5.008 and prior', '1756-EN2T Series A: version 5.028', '1756-EN2T Series B: versions 5.008 and prior', '1756-EN2T Series B: version 5.028', '1756-EN2T Series C: versions 5.008 and prior', '1756-EN2T Series C: version 5.028', '1756-EN2T Series D: versions 11.002 and prior', '1756-EN2TK Series A: versions 5.008 and prior', '1756-EN2TK Series A: version 5.028', '1756-EN2TK Series B: versions 5.008 and prior', '1756-EN2TK Series B: version 5.028', '1756-EN2TK Series C: versions 5.008 and prior', '1756-EN2TK Series C: version 5.028', '1756-EN2TK Series D: versions 11.002 and prior', '1756-EN2TXT Series A: versions 5.008 and prior', '1756-EN2TXT Series A: and version 5.028', '1756-EN2TXT Series B: versions 5.008 and prior', '1756-EN2TXT Series B: version 5.028', '1756-EN2TXT Series C: versions 5.008 and prior', '1756-EN2TXT Series C: version 5.028', '1756-EN2TXT Series D: versions 11.002 and prior']",['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-2262']
https://www.cisa.gov/news-events/ics-advisories/icsa-23-264-03,Delta Electronics,DIAScreen,['DIAScreen: versions prior to v1.3.2'],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-5068']
https://www.cisa.gov/news-events/ics-advisories/icsa-23-264-02,Siemens,Spectrum Power 7,['Spectrum Power 7: versions prior to V23Q3'],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-38557']
https://www.cisa.gov/news-events/ics-advisories/icsa-23-264-01,Real Time Automation,460MCBS,['460 Series: Versions prior to v8.9.8'],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-4523']
https://www.cisa.gov/news-events/ics-advisories/icsa-23-262-05,Omron,Sysmac CJ/CS/CP Series,"['Smart Security Manager: Versions 1.4 and prior to 1.31', 'Smart Security Manager: Versions 1.5 and prior', 'CJ2H-CPU ** (-EIP): version 1.4 and prior', 'CJ2M-CPU ** : version 2.0 and prior', 'CS1H/G-CPU ** H、CJ1G-CPU ** P: version 4.0 and prior', 'CS1D-CPU ** H / -CPU ** P: version 1.3 and prior', 'CS1D-CPU ** S: version 2.0 and prior', 'CP1E-E / -N: version 1.2 and prior']",['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-45790']
https://www.cisa.gov/news-events/ics-advisories/icsa-23-262-04,Omron,Sysmac Studio,['Sysmac Studio: version 1.54 and prior'],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-45793']
https://www.cisa.gov/news-events/ics-advisories/icsa-23-262-03,Omron,"Sysmac Studio, NX-IO Configurator","['Sysmac Studio: version 1.54 and prior', 'NX-IO Configurator: version 1.22 and prior']",['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-1002205']
https://www.cisa.gov/news-events/ics-advisories/icsa-23-262-01,Siemens,SIMATIC PCS neo Administration Console,"['SIMATIC PCS neo (Administration Console): V4.0', 'SIMATIC PCS neo (Administration Console): V4.0 Update 1']",['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-38558']
https://www.cisa.gov/news-events/ics-advisories/icsa-23-257-07,Rockwell Automation,Pavilion8,['Pavilion8: versions v5.17.00 and v5.17.01'],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-29463']
https://www.cisa.gov/news-events/ics-advisories/icsa-23-257-06,Siemens,WIBU Systems CodeMeter,"['PSS(R)CAPE V14: All versions prior to V14.2023-08-23', 'PSS(R)CAPE V15: All versions prior to V15.0.22', 'PSS(R)E V34: All versions prior to V34.9.6', 'PSS(R)E V35: All versions', 'PSS(R)ODMS V13.0: All versions', 'PSS(R)ODMS V13.1: All versions prior to V13.1.12.1', 'SIMATIC PCS neo V3: All versions', 'SIMATIC PCS neo V4: All versions', 'SIMATIC WinCC OA V3.17: All versions', 'SIMATIC WinCC OA V3.18: All versions', 'SIMATIC WinCC OA V3.19: All versions prior to V3.19 P006', 'SIMIT Simulation Platform: All versions', 'SINEC INS: All versions', 'SINEMA Remote Connect: All versions']",['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-3935']
https://www.cisa.gov/news-events/ics-advisories/icsa-23-257-05,Siemens,SIMATIC Field PG and SIMATIC IPC,"['SIMATIC Field PG M6: All Versions', 'SIMATIC IPC BX-39A: All Versions', 'SIMATIC IPC PX-39A: All Versions', 'SIMATIC IPC PX-39A PRO: All Versions', 'SIMATIC IPC RW-543A: All Versions', 'SIMATIC IPC627E: All Versions', 'SIMATIC IPC647E: All Versions', 'SIMATIC IPC677E: All Versions', 'SIMATIC IPC847E: All Versions']",['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-40982']
https://www.cisa.gov/news-events/ics-advisories/icsa-23-257-04,Siemens,RUGGEDCOM APE1808 Product Family,"['RUGGEDCOM APE1808 ADM (6GK6015-0AL20-0GL0): BIOS versions prior to V1.0.212N', 'RUGGEDCOM APE1808 ADM CC (6GK6015-0AL20-0GL1): BIOS versions prior to V1.0.212N', 'RUGGEDCOM APE1808 CKP (6GK6015-0AL20-0GK0): BIOS versions prior to V1.0.212N', 'RUGGEDCOM APE1808 CKP CC (6GK6015-0AL20-0GK1): BIOS versions prior to V1.0.212N', 'RUGGEDCOM APE1808 CLOUDCONNECT (6GK6015-0AL20-0GM0): BIOS versions prior to V1.0.212N', 'RUGGEDCOM APE1808 CLOUDCONNECT CC (6GK6015-0AL20-0GM1): BIOS versions < V1.0.212N', 'RUGGEDCOM APE1808 ELAN (6GK6015-0AL20-0GP0): BIOS versions prior to V1.0.212N', 'RUGGEDCOM APE1808 ELAN CC (6GK6015-0AL20-0GP1): BIOS versions prior to V1.0.212N', 'RUGGEDCOM APE1808 SAM-L (6GK6015-0AL20-0GN0): BIOS versions prior to V1.0.212N', 'RUGGEDCOM APE1808 SAM-L CC (6GK6015-0AL20-0GN1): BIOS versions prior to V1.0.212N', 'RUGGEDCOM APE1808CLA-P (6GK6015-0AL20-1AA0): BIOS versions prior to V1.0.212N', 'RUGGEDCOM APE1808CLA-P CC (6GK6015-0AL20-1AA1): BIOS versions prior to V1.0.212N', 'RUGGEDCOM APE1808CLA-S1 (6GK6015-0AL20-1AB0): BIOS versions prior to V1.0.212N', 'RUGGEDCOM APE1808CLA-S1 CC (6GK6015-0AL20-1AB1): BIOS versions prior to V1.0.212N', 'RUGGEDCOM APE1808CLA-S3 (6GK6015-0AL20-1AD0): BIOS versions prior to V1.0.212N', 'RUGGEDCOM APE1808CLA-S3 CC (6GK6015-0AL20-1AD1): BIOS versions prior to V1.0.212N', 'RUGGEDCOM APE1808CLA-S5 (6GK6015-0AL20-1AF0): BIOS versions prior to V1.0.212N', 'RUGGEDCOM APE1808CLA-S5 CC (6GK6015-0AL20-1AF1): BIOS versions prior to V1.0.212N', 'RUGGEDCOM APE1808LNX (6GK6015-0AL20-0GH0): BIOS versions prior to V1.0.212N', 'RUGGEDCOM APE1808LNX CC (6GK6015-0AL20-0GH1): BIOS versions prior to V1.0.212N', 'RUGGEDCOM APE1808W10 (6GK6015-0AL20-0GJ0): BIOS versions prior to V1.0.212N', 'RUGGEDCOM APE1808W10 CC (6GK6015-0AL20-0GJ1): BIOS versions prior to V1.0.212N']","['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-5715', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-38578', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-24350', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-24351', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-27405', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-29275', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-30283', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-30772', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-32469', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-32470', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-32471', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-32475', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-32477', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-32953', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-32954', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-35893', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-35894', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-35895', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-35896', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-36338', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-24932', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-27373', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-31041']"
https://www.cisa.gov/news-events/ics-advisories/icsa-23-257-03,Siemens,QMS Automotive,['QMS Automotive: All versions prior to v12.39'],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-43958', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-40724', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-40725', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-40726', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-40727', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-40728', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-40729', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-40730', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-40731', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-40732']"
https://www.cisa.gov/news-events/ics-advisories/icsa-23-257-02,Siemens,Parasolid,"['Parasolid V34.1: all versions prior to V34.1.258', 'Parasolid V35.0: all versions prior to V35.0.253', 'Parasolid V35.0: all versions prior to V35.0.260', 'Parasolid V35.1: all versions prior to V35.1.184', 'Parasolid V35.1: all versions prior to V35.1.246', 'Parasolid V36.0: all versions prior to V36.0.142', 'Parasolid V36.0: all versions prior to V36.0.156']","['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-41032', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-41033']"
https://www.cisa.gov/news-events/ics-advisories/icsa-23-257-01,Siemens,"SIMATIC, SIPLUS Products","['SIMATIC Cloud Connect 7 CC712 (6GK1411-1AC00): All versions prior to v2.2', 'SIMATIC Cloud Connect 7 CC716 (6GK1411-5AC00): All versions prior to v2.2', 'SIMATIC Drive Controller CPU 1504D TF (6ES7615-4DF10-0AB0): All versions prior to v2.9.7', 'SIMATIC Drive Controller CPU 1504D TF (6ES7615-4DF10-0AB0): All versions from v3.0.1 to v3.0.3', 'SIMATIC Drive Controller CPU 1507D TF (6ES7615-7DF10-0AB0): All versions prior to v2.9.7', 'SIMATIC Drive Controller CPU 1507D TF (6ES7615-7DF10-0AB0): All versions from v3.0.1 to v3.0.3', 'SIMATIC ET 200SP Open Controller CPU 1515SP PC2 (incl. SIPLUS variants): All versions prior to v21.9.7', 'SIMATIC ET 200SP Open Controller CPU 1515SP PC2 (incl. SIPLUS variants): Versions 30.0.0 and prior', 'SIMATIC S7-1200 CPU family (incl. SIPLUS variants): All versions', 'SIMATIC S7-1500 CPU 1510SP F-1 PN (6ES7510-1SJ01-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1510SP F-1 PN (6ES7510-1SK03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1510SP-1 PN (6ES7510-1DJ01-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1510SP-1 PN (6ES7510-1DK03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1511-1 PN (6ES7511-1AK01-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1511-1 PN (6ES7511-1AK02-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1511-1 PN (6ES7511-1AL03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1511C-1 PN (6ES7511-1CK00-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1511C-1 PN (6ES7511-1CK01-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1511F-1 PN (6ES7511-1FK01-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1511F-1 PN (6ES7511-1FK02-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1511F-1 PN (6ES7511-1FL03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1511T-1 PN (6ES7511-1TK01-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1511T-1 PN (6ES7511-1TL03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1511TF-1 PN (6ES7511-1UK01-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1511TF-1 PN (6ES7511-1UL03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1512C-1 PN (6ES7512-1CK00-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1512C-1 PN (6ES7512-1CK01-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1512SP F-1 PN (6ES7512-1SK01-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1512SP F-1 PN (6ES7512-1SM03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1512SP-1 PN (6ES7512-1DK01-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1512SP-1 PN (6ES7512-1DM03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1513-1 PN (6ES7513-1AL01-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1513-1 PN (6ES7513-1AL02-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1513-1 PN (6ES7513-1AM03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1513F-1 PN (6ES7513-1FL01-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1513F-1 PN (6ES7513-1FL02-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1513F-1 PN (6ES7513-1FM03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1513R-1 PN (6ES7513-1RL00-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1513R-1 PN (6ES7513-1RM03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1514SP F-2 PN (6ES7514-2SN03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1514SP-2 PN (6ES7514-2DN03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1514SPT F-2 PN (6ES7514-2WN03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1514SPT-2 PN (6ES7514-2VN03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1515-2 PN (6ES7515-2AM01-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1515-2 PN (6ES7515-2AM02-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1515-2 PN (6ES7515-2AN03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1515F-2 PN (6ES7515-2FM01-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1515F-2 PN (6ES7515-2FM02-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1515F-2 PN (6ES7515-2FN03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1515R-2 PN (6ES7515-2RM00-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1515R-2 PN (6ES7515-2RN03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1515T-2 PN (6ES7515-2TM01-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1515T-2 PN (6ES7515-2TN03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1515TF-2 PN (6ES7515-2UM01-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1515TF-2 PN (6ES7515-2UN03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1516-3 PN/DP (6ES7516-3AN01-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1516-3 PN/DP (6ES7516-3AN02-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1516-3 PN/DP (6ES7516-3AP03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1516F-3 PN/DP (6ES7516-3FN01-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1516F-3 PN/DP (6ES7516-3FN02-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU 1516F-3 PN/DP (6ES7516-3FP03-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1516T-3 PN/DP (6ES7516-3TN00-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1516TF-3 PN/DP (6ES7516-3UN00-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1517-3 PN/DP (6ES7517-3AP00-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1517F-3 PN/DP (6ES7517-3FP00-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1517H-3 PN (6ES7517-3HP00-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1517T-3 PN/DP (6ES7517-3TP00-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1517TF-3 PN/DP (6ES7517-3UP00-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1518-4 PN/DP (6ES7518-4AP00-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1518-4 PN/DP MFP (6ES7518-4AX00-1AB0):All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1518F-4 PN/DP (6ES7518-4FP00-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1518F-4 PN/DP MFP (6ES7518-4FX00-1AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1518HF-4 PN (6ES7518-4JP00-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1518T-4 PN/DP (6ES7518-4TP00-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU 1518TF-4 PN/DP (6ES7518-4UP00-0AB0): All versions prior to v3.0.3', 'SIMATIC S7-1500 CPU S7-1518-4 PN/DP ODK (6ES7518-4AP00-3AB0):All versions prior to v2.9.7', 'SIMATIC S7-1500 CPU S7-1518F-4 PN/DP ODK (6ES7518-4FP00-3AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 ET 200pro: CPU 1513PRO F-2 PN (6ES7513-2GL00-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 ET 200pro: CPU 1513PRO-2 PN (6ES7513-2PL00-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 ET 200pro: CPU 1516PRO F-2 PN (6ES7516-2GN00-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 ET 200pro: CPU 1516PRO-2 PN (6ES7516-2PN00-0AB0): All versions prior to v2.9.7', 'SIMATIC S7-1500 Software Controller V2: All versions prior to v21.9.7', 'SIMATIC S7-1500 Software Controller V3: All versions', 'SIMATIC S7-PLCSIM Advanced: All versions', 'SIPLUS ET 200SP CPU 1510SP F-1 PN (6AG1510-1SJ01-2AB0): All versions prior to v2.9.7', 'SIPLUS ET 200SP CPU 1510SP F-1 PN RAIL (6AG2510-1SJ01-1AB0):All versions prior to v2.9.7', 'SIPLUS ET 200SP CPU 1510SP-1 PN (6AG1510-1DJ01-2AB0): All versions prior to v2.9.7', 'SIPLUS ET 200SP CPU 1510SP-1 PN (6AG1510-1DJ01-7AB0): All versions prior to v2.9.7', 'SIPLUS ET 200SP CPU 1510SP-1 PN RAIL (6AG2510-1DJ01-4AB0): All versions prior to v2.9.7', 'SIPLUS ET 200SP CPU 1510SP-1 PN RAIL (6AG2510-1DJ01-1AB0): All versions prior to v2.9.7', 'SIPLUS ET 200SP CPU 1512SP F-1 PN (6AG1512-1SK01-2AB0): All versions prior to v2.9.7', 'SIPLUS ET 200SP CPU 1512SP F-1 PN (6AG1512-1SK01-7AB0): All versions prior to v2.9.7', 'SIPLUS ET 200SP CPU 1512SP F-1 PN RAIL (6AG2512-1SK01-1AB0): All versions prior to v2.9.7', 'SIPLUS ET 200SP CPU 1512SP F-1 PN RAIL (6AG2512-1SK01-4AB0): All versions prior to v2.9.7', 'SIPLUS ET 200SP CPU 1512SP-1 PN (6AG1512-1DK01-2AB0): All versions prior to v2.9.7', 'SIPLUS ET 200SP CPU 1512SP-1 PN (6AG1512-1DK01-7AB0): All versions prior to v2.9.7', 'SIPLUS ET 200SP CPU 1512SP-1 PN RAIL (6AG2512-1DK01-4AB0): All versions prior to v2.9.7', 'SIPLUS ET 200SP CPU 1512SP-1 PN RAIL (6AG2512-1DK01-1AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1511-1 PN (6AG1511-1AK01-2AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1511-1 PN (6AG1511-1AK02-2AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1511-1 PN (6AG1511-1AK01-7AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1511-1 PN (6AG1511-1AK02-7AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1511-1 PN T1 RAIL (6AG2511-1AK01-1AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1511-1 PN T1 RAIL (6AG2511-1AK02-1AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1511-1 PN TX RAIL (6AG2511-1AK01-4AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1511-1 PN TX RAIL (6AG2511-1AK02-4AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1511F-1 PN (6AG1511-1FK01-2AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1511F-1 PN (6AG1511-1FK02-2AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1513-1 PN (6AG1513-1AL01-7AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1513-1 PN (6AG1513-1AL01-2AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1513-1 PN (6AG1513-1AL02-2AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1513-1 PN (6AG1513-1AL02-7AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1513F-1 PN (6AG1513-1FL01-2AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1513F-1 PN (6AG1513-1FL02-2AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1515F-2 PN (6AG1515-2FM01-2AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1515F-2 PN (6AG1515-2FM02-2AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1515F-2 PN RAIL (6AG2515-2FM02-4AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1515F-2 PN T2 RAIL (6AG2515-2FM01-2AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1515R-2 PN (6AG1515-2RM00-7AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1515R-2 PN TX RAIL (6AG2515-2RM00-4AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1516-3 PN/DP (6AG1516-3AN01-7AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1516-3 PN/DP (6AG1516-3AN01-2AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1516-3 PN/DP (6AG1516-3AN02-2AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1516-3 PN/DP (6AG1516-3AN02-7AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1516-3 PN/DP RAIL (6AG2516-3AN02-4AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1516-3 PN/DP TX RAIL (6AG2516-3AN01-4AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1516F-3 PN/DP (6AG1516-3FN02-2AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1516F-3 PN/DP (6AG1516-3FN01-2AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1516F-3 PN/DP RAIL (6AG2516-3FN02-2AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1516F-3 PN/DP RAIL (6AG2516-3FN02-4AB0): All versions prior to v2.9.7', 'SIPLUS S7-1500 CPU 1517H-3 PN (6AG1517-3HP00-4AB0): All versions prior to v3.0.3', 'SIPLUS S7-1500 CPU 1518-4 PN/DP (6AG1518-4AP00-4AB0): All versions prior to v3.0.3', 'SIPLUS S7-1500 CPU 1518-4 PN/DP MFP (6AG1518-4AX00-4AC0): All versions prior to v3.0.3', 'SIPLUS S7-1500 CPU 1518F-4 PN/DP (6AG1518-4FP00-4AB0): All versions prior to v3.0.3', 'SIPLUS S7-1500 CPU 1518HF-4 PN (6AG1518-4JP00-4AB0): All versions prior to v3.0.3']",['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-28831']
https://www.cisa.gov/news-events/ics-advisories/icsa-23-255-02,Fujitsu Software,Infrastructure Manager,"['Infrastructure Manager: Advanced Edition V2.8.0.060', 'Infrastructure Manager: Advanced Edition for PRIMEFLEX V2.8.0.060', 'Infrastructure Manager: Essential Edition V2.8.0.060']",['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-39903']
